  -12.32910     ;   4.939602    
  -11.19846     ;   2.621780    
  -17.25229     ;   9.957914    
  -22.56670     ;   15.13616    
  -19.50886     ;   11.44764    
  -27.98664     ;   14.72601    
  -28.34097     ;   16.11046    
  -26.68560     ;   12.64804    
  -29.59956     ;   11.83325    
  -35.73574     ;   16.89169    
  -45.00237     ;   20.72718    
