   3116.062     ;   185.8322    
   3134.745     ;   130.1261    
   2890.868     ;   274.7086    
   2697.569     ;   419.7294    
   2755.321     ;   242.1685    
   2365.818     ;   479.8158    
   2347.888     ;   364.3718    
   2258.537     ;   296.4591    
   2174.100     ;   445.1818    
   1940.322     ;   427.1075    
   1633.681     ;   491.1527    
