0.5600458452722064 0.633313432835821
0.5604126074498568 0.6320597014925374
0.5608939828080229 0.630089552238806
0.5613638968481376 0.6288358208955225
0.5619828080229227 0.6266865671641791
0.5624756446991404 0.6248955223880598
0.5630028653295129 0.6227462686567165
0.5635988538681949 0.6205970149253732
0.5639083094555873 0.6189850746268657
0.5642750716332378 0.6173731343283583
0.5646303724928367 0.6157611940298509
0.5649283667621776 0.6137910447761195
0.5653065902578797 0.6125373134328359
0.5655816618911175 0.6109253731343285
0.5659255014326647 0.6087761194029851
0.5663266475644698 0.6071641791044777
0.5666590257879656 0.6048358208955225
0.5669684813753582 0.6030447761194031
0.5674269340974212 0.6000000000000001
0.5677363896848137 0.5985671641791046
0.5680458452722063 0.5957014925373135
0.568401146131805 0.5935522388059702
0.5687106017191976 0.5915820895522389
0.5689512893982808 0.5896119402985075
0.5692836676217764 0.5871044776119404
0.5696045845272205 0.5840597014925374
0.56989111747851 0.581910447761194

