  0.6487504     ;  1.1643230E-02
  0.6504136     ;  5.6775161E-03
  0.6342067     ;  2.9596450E-02
  0.6080202     ;  7.2909072E-02
  0.6296994     ;  3.1042555E-02
  0.5827607     ;  8.4300451E-02
  0.5948655     ;  5.8423825E-02
  0.6005858     ;  4.0979277E-02
  0.5693558     ;  9.5360592E-02
  0.5422022     ;  8.8368118E-02
  0.4591467     ;  0.1531566    
