  0.6452371     ;  3.9907848E-03
  0.6439334     ;  4.6630218E-03
  0.6417020     ;  4.8090126E-03
  0.6383864     ;  6.2186406E-03
  0.6396059     ;  6.2644794E-03
  0.6387774     ;  6.7340340E-03
  0.6383441     ;  7.1629379E-03
  0.6361976     ;  6.0318056E-03
  0.6332804     ;  6.2948526E-03
  0.6309407     ;  8.2720090E-03
  0.6302083     ;  7.7126804E-03
