  0.6056874     ;  7.8551080E-03
  0.6044828     ;  9.5533570E-03
  0.5964506     ;  1.2105042E-02
  0.5883373     ;  1.6448630E-02
  0.5939913     ;  1.2018069E-02
  0.5890506     ;  1.5198808E-02
  0.5865245     ;  1.6812764E-02
  0.5849499     ;  1.2828887E-02
  0.5755103     ;  1.6170885E-02
  0.5710083     ;  1.8172329E-02
  0.5670285     ;  2.0916454E-02
