   293.8771     ;   7.119077    
   291.8295     ;   7.663632    
   284.5137     ;   9.510192    
   276.5695     ;   10.89352    
   279.6382     ;   9.388824    
   274.8092     ;   11.09166    
   270.6517     ;   11.26665    
   269.5442     ;   8.763561    
   264.0626     ;   10.51398    
   260.4571     ;   11.50489    
   255.2317     ;   10.37154    
