   63848.88     ;   2225.323    
   63259.61     ;   2523.013    
   60986.76     ;   3402.911    
   58335.04     ;   3500.864    
   59878.36     ;   2943.861    
   57923.64     ;   3239.405    
   56175.90     ;   3725.768    
   56775.03     ;   2814.108    
   54667.76     ;   3300.129    
   53727.46     ;   3638.247    
   51906.07     ;   3387.045    
