  -9.775183     ;   2.610822    
  -11.74696     ;   5.436774    
  -13.26012     ;   5.300208    
  -15.30331     ;   6.818262    
  -11.95598     ;   5.095013    
  -18.79866     ;   4.910684    
  -16.06837     ;   5.872479    
  -17.93252     ;   7.840263    
  -21.91467     ;   8.936306    
  -24.92861     ;   10.58301    
  -30.21925     ;   6.978700    
